#Wavelength (Angstroms)	fnu ergs/s/cm^2/Hz
#redshifted
25509	9.62579337627959e-28
25510.5	9.61635648262314e-28
25512	9.60691716966732e-28
25513.5	9.59747543719289e-28
25515	9.58803128498061e-28
25516.5	9.57858471281122e-28
25518	9.56913572046548e-28
25519.5	9.55968430772417e-28
25521	9.55023047436803e-28
25522.5	9.54077422017781e-28
25524	9.53131554493427e-28
25525.5	9.52185444841817e-28
25527	9.51239093041026e-28
25528.5	9.5029249906913e-28
25530	9.49345662904204e-28
25531.5	9.50569869400471e-28
25533	9.51794343935087e-28
25534.5	9.53019086531096e-28
25536	9.54244097211537e-28
25537.5	9.55469375999455e-28
25539	9.56694922917893e-28
25540.5	9.57920737989896e-28
25542	9.59146821238502e-28
25543.5	9.60373172686758e-28
25545	9.61599792357707e-28
25546.5	9.62826680274389e-28
25548	9.64053836459849e-28
25549.5	9.65281260937132e-28
25551	9.66508953729276e-28
25552.5	9.67736914859327e-28
25554	9.68965144350329e-28
25555.5	9.70193642225322e-28
25557	9.7142240850735e-28
25558.5	9.72651443219459e-28
25560	9.73880746384688e-28
25561.5	9.75110318026081e-28
25563	9.76340158166683e-28
25564.5	9.77570266829534e-28
25566	9.78800644037678e-28
25567.5	9.8003128981416e-28
25569	9.8126220418202e-28
25570.5	9.82493387164302e-28
25572	9.83724838784049e-28
25573.5	9.84956559064306e-28
25575	9.86188548028113e-28
25576.5	9.87420805698513e-28
25578	9.88653332098553e-28
25579.5	9.89886127251271e-28
25581	9.91119191179711e-28
25582.5	9.9235252390692e-28
25584	9.93586125455936e-28
25585.5	9.94819995849803e-28
25587	9.96054135111568e-28
25588.5	9.97288543264268e-28
25590	9.98523220330949e-28
25591.5	9.96571854214981e-28
25593	9.94620009997243e-28
25594.5	9.92667687635098e-28
25596	9.90714887085908e-28
25597.5	9.8876160830704e-28
25599	9.86807851255855e-28
25600.5	9.84853615889716e-28
25602	9.82898902165988e-28
25603.5	9.80943710042031e-28
25605	9.78988039475213e-28
25606.5	9.77031890422895e-28
25608	9.7507526284244e-28
25609.5	9.73118156691212e-28
25611	9.71160571926572e-28
25612.5	9.69202508505888e-28
25614	9.6724396638652e-28
25615.5	9.65284945525833e-28
25617	9.63325445881189e-28
25618.5	9.6136546740995e-28
25620	9.59405010069483e-28
25621.5	9.5744407381715e-28
25623	9.55482658610314e-28
25624.5	9.53520764406338e-28
25626	9.51558391162584e-28
25627.5	9.49595538836418e-28
25629	9.47632207385203e-28
25630.5	9.45668396766302e-28
25632	9.43704106937076e-28
25633.5	9.41739337854892e-28
25635	9.39774089477112e-28
25636.5	9.37808361761099e-28
25638	9.35842154664217e-28
25639.5	9.33875468143826e-28
25641	9.31908302157295e-28
25642.5	9.29940656661984e-28
25644	9.27972531615257e-28
25645.5	9.26003926974475e-28
25647	9.24034842697006e-28
25648.5	9.22065278740211e-28
25650	9.20095235061453e-28
25651.5	9.22627323331394e-28
25653	9.25159985005809e-28
25654.5	9.27693220134436e-28
25656	9.30227028767025e-28
25657.5	9.32761410953313e-28
25659	9.35296366743044e-28
25660.5	9.37831896185959e-28
25662	9.403679993318e-28
25663.5	9.42904676230311e-28
25665	9.45441926931234e-28
25666.5	9.4797975148431e-28
25668	9.50518149939283e-28
25669.5	9.53057122345891e-28
25671	9.55596668753881e-28
25672.5	9.58136789212995e-28
25674	9.60677483772973e-28
25675.5	9.63218752483558e-28
25677	9.65760595394491e-28
25678.5	9.68303012555517e-28
25680	9.70846004016377e-28
25681.5	9.73389569826813e-28
25683	9.75933710036567e-28
25684.5	9.7847842469538e-28
25686	9.81023713852997e-28
25687.5	9.8356957755916e-28
25689	9.86116015863609e-28
25690.5	9.88663028816089e-28
25692	9.9121061646634e-28
25693.5	9.93758778864102e-28
25695	9.96307516059123e-28
25696.5	9.98856828101143e-28
25698	1.0014067150399e-27
25699.5	1.00395717692515e-27
25701	1.00650821380661e-27
25702.5	1.00905982573405e-27
25704	1.01161201275719e-27
25705.5	1.01416477492579e-27
25707	1.01671811228958e-27
25708.5	1.01927202489831e-27
25710	1.02182651280171e-27
25711.5	1.02116571575685e-27
25713	1.02050474363556e-27
25714.5	1.01984359642192e-27
25716	1.01918227409999e-27
25717.5	1.01852077665384e-27
25719	1.01785910406755e-27
25720.5	1.01719725632519e-27
25722	1.01653523341082e-27
25723.5	1.01587303530853e-27
25725	1.01521066200237e-27
25726.5	1.01454811347642e-27
25728	1.01388538971475e-27
25729.5	1.01322249070144e-27
25731	1.01255941642055e-27
25732.5	1.01189616685615e-27
25734	1.01123274199231e-27
25735.5	1.01056914181311e-27
25737	1.00990536630262e-27
25738.5	1.00924141544491e-27
25740	1.00857728922404e-27
25741.5	1.00791298762409e-27
25743	1.00724851062913e-27
25744.5	1.00658385822323e-27
25746	1.00591903039047e-27
25747.5	1.0052540271149e-27
25749	1.00458884838061e-27
25750.5	1.00392349417166e-27
25752	1.00325796447213e-27
25753.5	1.00259225926609e-27
25755	1.00192637853759e-27
25756.5	1.00126032227073e-27
25758	1.00059409044957e-27
25759.5	9.99927683058173e-28
25761	9.99261100080619e-28
25762.5	9.98594341500973e-28
25764	9.97927407303312e-28
25765.5	9.97260297471701e-28
25767	9.96593011990216e-28
25768.5	9.95925550842926e-28
25770	9.95257914013898e-28
25771.5	9.95387967664916e-28
25773	9.95518031363216e-28
25774.5	9.95648105109089e-28
25776	9.95778188902818e-28
25777.5	9.95908282744693e-28
25779	9.96038386635004e-28
25780.5	9.96168500574038e-28
25782	9.96298624562084e-28
25783.5	9.96428758599431e-28
25785	9.96558902686367e-28
25786.5	9.9668905682318e-28
25788	9.9681922101016e-28
25789.5	9.96949395247593e-28
25791	9.97079579535768e-28
25792.5	9.97209773874973e-28
25794	9.97339978265497e-28
25795.5	9.97470192707629e-28
25797	9.97600417201657e-28
25798.5	9.97730651747869e-28
25800	9.97860896346554e-28
25801.5	9.97991150998002e-28
25803	9.98121415702498e-28
25804.5	9.9825169046033e-28
25806	9.9838197527179e-28
25807.5	9.98512270137164e-28
25809	9.9864257505674e-28
25810.5	9.98772890030808e-28
25812	9.98903215059656e-28
25813.5	9.99033550143572e-28
25815	9.99163895282847e-28
25816.5	9.99294250477764e-28
25818	9.99424615728614e-28
25819.5	9.99554991035687e-28
25821	9.99685376399269e-28
25822.5	9.99815771819649e-28
25824	9.99946177297117e-28
25825.5	1.00007659283196e-27
25827	1.00020701842447e-27
25828.5	1.00033745407493e-27
25830	1.00046789978362e-27
25831.5	1.00160840636521e-27
25833	1.00274915762152e-27
25834.5	1.00389015357328e-27
25836	1.00503139424122e-27
25837.5	1.00617287964605e-27
25839	1.0073146098085e-27
25840.5	1.00845658474929e-27
25842	1.00959880448915e-27
25843.5	1.0107412690488e-27
25845	1.01188397844897e-27
25846.5	1.01302693271037e-27
25848	1.01417013185373e-27
25849.5	1.01531357589978e-27
25851	1.01645726486924e-27
25852.5	1.01760119878283e-27
25854	1.01874537766127e-27
25855.5	1.01988980152529e-27
25857	1.02103447039561e-27
25858.5	1.02217938429296e-27
25860	1.02332454323806e-27
25861.5	1.02446994725163e-27
25863	1.0256155963544e-27
25864.5	1.02676149056709e-27
25866	1.02790762991042e-27
25867.5	1.02905401440512e-27
25869	1.0302006440719e-27
25870.5	1.03134751893151e-27
25872	1.03249463900465e-27
25873.5	1.03364200431205e-27
25875	1.03478961487443e-27
25876.5	1.03593747071252e-27
25878	1.03708557184705e-27
25879.5	1.03823391829873e-27
25881	1.03938251008829e-27
25882.5	1.04053134723645e-27
25884	1.04168042976394e-27
25885.5	1.04282975769147e-27
25887	1.04397933103978e-27
25888.5	1.04512914982959e-27
25890	1.04627921408161e-27
25891.5	1.04611430426974e-27
25893	1.04594933516862e-27
25894.5	1.04578430677248e-27
25896	1.04561921907557e-27
25897.5	1.04545407207211e-27
25899	1.04528886575636e-27
25900.5	1.04512360012253e-27
25902	1.04495827516488e-27
25903.5	1.04479289087764e-27
25905	1.04462744725505e-27
25906.5	1.04446194429134e-27
25908	1.04429638198076e-27
25909.5	1.04413076031753e-27
25911	1.0439650792959e-27
25912.5	1.04379933891011e-27
25914	1.04363353915439e-27
25915.5	1.04346768002297e-27
25917	1.04330176151011e-27
25918.5	1.04313578361003e-27
25920	1.04296974631697e-27
25921.5	1.04280364962517e-27
25923	1.04263749352886e-27
25924.5	1.0424712780223e-27
25926	1.0423050030997e-27
25927.5	1.04213866875531e-27
25929	1.04197227498337e-27
25930.5	1.04180582177811e-27
25932	1.04163930913378e-27
25933.5	1.0414727370446e-27
25935	1.04130610550482e-27
25936.5	1.04113941450867e-27
25938	1.0409726640504e-27
25939.5	1.04080585412423e-27
25941	1.04063898472441e-27
25942.5	1.04047205584517e-27
25944	1.04030506748076e-27
25945.5	1.0401380196254e-27
25947	1.03997091227334e-27
25948.5	1.03980374541881e-27
25950	1.03963651905606e-27
25951.5	1.0371344141463e-27
25953	1.03463170988985e-27
25954.5	1.03212840623413e-27
25956	1.02962450312658e-27
25957.5	1.02712000051463e-27
25959	1.02461489834572e-27
25960.5	1.02210919656729e-27
25962	1.01960289512677e-27
25963.5	1.01709599397159e-27
25965	1.0145884930492e-27
25966.5	1.01208039230703e-27
25968	1.00957169169251e-27
25969.5	1.00706239115308e-27
25971	1.00455249063618e-27
25972.5	1.00204199008924e-27
25974	9.995308894597e-28
25975.5	9.97019188694989e-28
25977	9.9450688774255e-28
25978.5	9.91993986549812e-28
25980	9.89480485064214e-28
25981.5	9.86966383233193e-28
25983	9.84451681004185e-28
25984.5	9.81936378324622e-28
25986	9.79420475141941e-28
25987.5	9.76903971403582e-28
25989	9.74386867056975e-28
25990.5	9.71869162049557e-28
25992	9.69350856328766e-28
25993.5	9.66831949842038e-28
25995	9.64312442536805e-28
25996.5	9.61792334360505e-28
25998	9.59271625260573e-28
25999.5	9.56750315184448e-28
26001	9.54228404079561e-28
26002.5	9.51705891893349e-28
26004	9.49182778573249e-28
26005.5	9.46659064066698e-28
26007	9.44134748321128e-28
26008.5	9.41609831283976e-28
26010	9.39084312902679e-28
26011.5	9.4130251313574e-28
26013	9.43521206310117e-28
26014.5	9.45740392467908e-28
26016	9.4796007165121e-28
26017.5	9.50180243902122e-28
26019	9.5240090926274e-28
26020.5	9.54622067775166e-28
26022	9.56843719481495e-28
26023.5	9.59065864423826e-28
26025	9.61288502644257e-28
26026.5	9.63511634184884e-28
26028	9.65735259087808e-28
26029.5	9.67959377395125e-28
26031	9.70183989148935e-28
26032.5	9.72409094391334e-28
26034	9.74634693164421e-28
26035.5	9.76860785510291e-28
26037	9.79087371471047e-28
26038.5	9.81314451088784e-28
26040	9.83542024405601e-28
26041.5	9.85770091463596e-28
26043	9.87998652304866e-28
26044.5	9.90227706971507e-28
26046	9.92457255505623e-28
26047.5	9.94687297949307e-28
26049	9.96917834344659e-28
26050.5	9.99148864733777e-28
26052	1.00138038915876e-27
26053.5	1.0036124076617e-27
26055	1.0058449202847e-27
26056.5	1.00807792706986e-27
26058	1.01031142805927e-27
26059.5	1.01254542329504e-27
26061	1.01477991281926e-27
26062.5	1.01701489667403e-27
26064	1.01925037490144e-27
26065.5	1.0214863475436e-27
26067	1.02372281464261e-27
26068.5	1.02595977624056e-27
26070	1.02819723237954e-27
26071.5	1.02916586451486e-27
26073	1.03013469915066e-27
26074.5	1.03110373630382e-27
26076	1.03207297599124e-27
26077.5	1.0330424182298e-27
26079	1.03401206303639e-27
26080.5	1.0349819104279e-27
26082	1.03595196042121e-27
26083.5	1.03692221303322e-27
26085	1.03789266828081e-27
26086.5	1.03886332618087e-27
26088	1.03983418675029e-27
26089.5	1.04080525000595e-27
26091	1.04177651596475e-27
26092.5	1.04274798464357e-27
26094	1.0437196560593e-27
26095.5	1.04469153022883e-27
26097	1.04566360716905e-27
26098.5	1.04663588689684e-27
26100	1.04760836942909e-27
26101.5	1.04858105478269e-27
26103	1.04955394297453e-27
26104.5	1.0505270340215e-27
26106	1.05150032794048e-27
26107.5	1.05247382474837e-27
26109	1.05344752446204e-27
26110.5	1.0544214270984e-27
26112	1.05539553267432e-27
26113.5	1.05636984120669e-27
26115	1.05734435271241e-27
26116.5	1.05831906720835e-27
26118	1.05929398471142e-27
26119.5	1.06026910523849e-27
26121	1.06124442880645e-27
26122.5	1.0622199554322e-27
26124	1.06319568513262e-27
26125.5	1.0641716179246e-27
26127	1.06514775382502e-27
26128.5	1.06612409285078e-27
26130	1.06710063501876e-27
26131.5	1.06670817840838e-27
26133	1.06631561058533e-27
26134.5	1.06592293153943e-27
26136	1.06553014126051e-27
26137.5	1.06513723973837e-27
26139	1.06474422696285e-27
26140.5	1.06435110292375e-27
26142	1.0639578676109e-27
26143.5	1.06356452101411e-27
26145	1.06317106312321e-27
26146.5	1.06277749392802e-27
26148	1.06238381341834e-27
26149.5	1.06199002158401e-27
26151	1.06159611841484e-27
26152.5	1.06120210390066e-27
26154	1.06080797803126e-27
26155.5	1.06041374079649e-27
26157	1.06001939218616e-27
26158.5	1.05962493219008e-27
26160	1.05923036079807e-27
26161.5	1.05883567799996e-27
26163	1.05844088378557e-27
26164.5	1.0580459781447e-27
26166	1.05765096106719e-27
26167.5	1.05725583254284e-27
26169	1.05686059256149e-27
26170.5	1.05646524111294e-27
26172	1.05606977818702e-27
26173.5	1.05567420377355e-27
26175	1.05527851786234e-27
26176.5	1.05488272044321e-27
26178	1.05448681150599e-27
26179.5	1.05409079104049e-27
26181	1.05369465903653e-27
26182.5	1.05329841548393e-27
26184	1.05290206037251e-27
26185.5	1.05250559369209e-27
26187	1.05210901543248e-27
26188.5	1.05171232558351e-27
26190	1.05131552413499e-27
26191.5	1.04991831165667e-27
26193	1.04852075840134e-27
26194.5	1.04712286433913e-27
26196	1.04572462944017e-27
26197.5	1.04432605367459e-27
26199	1.04292713701254e-27
26200.5	1.04152787942413e-27
26202	1.04012828087952e-27
26203.5	1.03872834134883e-27
26205	1.03732806080219e-27
26206.5	1.03592743920974e-27
26208	1.03452647654161e-27
26209.5	1.03312517276793e-27
26211	1.03172352785885e-27
26212.5	1.03032154178448e-27
26214	1.02891921451498e-27
26215.5	1.02751654602046e-27
26217	1.02611353627107e-27
26218.5	1.02471018523693e-27
26220	1.02330649288818e-27
26221.5	1.02190245919496e-27
26223	1.0204980841274e-27
26224.5	1.01909336765563e-27
26226	1.01768830974978e-27
26227.5	1.01628291038e-27
26229	1.0148771695164e-27
26230.5	1.01347108712914e-27
26232	1.01206466318833e-27
26233.5	1.01065789766412e-27
26235	1.00925079052663e-27
26236.5	1.007843341746e-27
26238	1.00643555129237e-27
26239.5	1.00502741913587e-27
26241	1.00361894524663e-27
26242.5	1.00221012959478e-27
26244	1.00080097215047e-27
26245.5	9.99391472883814e-28
26247	9.97981631764956e-28
26248.5	9.96571448764029e-28
26250	9.95160923851166e-28
26251.5	9.96697580312544e-28
26253	9.98234568502619e-28
26254.5	9.99771888449266e-28
26256	1.00130954018036e-27
26257.5	1.00284752372377e-27
26259	1.00438583910738e-27
26260.5	1.00592448635906e-27
26262	1.00746346550668e-27
26263.5	1.00900277657812e-27
26265	1.01054241960125e-27
26266.5	1.01208239460395e-27
26268	1.01362270161409e-27
26269.5	1.01516334065954e-27
26271	1.01670431176819e-27
26272.5	1.0182456149679e-27
26274	1.01978725028655e-27
26275.5	1.02132921775201e-27
26277	1.02287151739216e-27
26278.5	1.02441414923487e-27
26280	1.02595711330802e-27
26281.5	1.02750040963949e-27
26283	1.02904403825713e-27
26284.5	1.03058799918884e-27
26286	1.03213229246248e-27
26287.5	1.03367691810593e-27
26289	1.03522187614707e-27
26290.5	1.03676716661376e-27
26292	1.03831278953389e-27
26293.5	1.03985874493532e-27
26295	1.04140503284594e-27
26296.5	1.04295165329361e-27
26298	1.04449860630621e-27
26299.5	1.04604589191161e-27
26301	1.04759351013769e-27
26302.5	1.04914146101233e-27
26304	1.05068974456339e-27
26305.5	1.05223836081876e-27
26307	1.05378730980631e-27
26308.5	1.0553365915539e-27
26310	1.05688620608942e-27
26311.5	1.05771985275043e-27
26313	1.05855366890727e-27
26314.5	1.05938765457386e-27
26316	1.06022180976409e-27
26317.5	1.06105613449188e-27
26319	1.06189062877113e-27
26320.5	1.06272529261575e-27
26322	1.06356012603964e-27
26323.5	1.06439512905672e-27
26325	1.06523030168088e-27
26326.5	1.06606564392603e-27
26328	1.06690115580608e-27
26329.5	1.06773683733494e-27
26331	1.06857268852651e-27
26332.5	1.0694087093947e-27
26334	1.07024489995342e-27
26335.5	1.07108126021656e-27
26337	1.07191779019804e-27
26338.5	1.07275448991177e-27
26340	1.07359135937165e-27
26341.5	1.07442839859158e-27
26343	1.07526560758547e-27
26344.5	1.07610298636724e-27
26346	1.07694053495078e-27
26347.5	1.07777825335e-27
26349	1.07861614157881e-27
26350.5	1.07945419965111e-27
26352	1.08029242758082e-27
26353.5	1.08113082538183e-27
26355	1.08196939306805e-27
26356.5	1.08280813065339e-27
26358	1.08364703815176e-27
26359.5	1.08448611557707e-27
26361	1.08532536294321e-27
26362.5	1.08616478026409e-27
26364	1.08700436755363e-27
26365.5	1.08784412482572e-27
26367	1.08868405209428e-27
26368.5	1.08952414937321e-27
26370	1.09036441667641e-27
26371.5	1.08949803434021e-27
26373	1.08863143371226e-27
26374.5	1.08776461477335e-27
26376	1.08689757750425e-27
26377.5	1.08603032188572e-27
26379	1.08516284789855e-27
26380.5	1.08429515552351e-27
26382	1.08342724474138e-27
26383.5	1.08255911553291e-27
26385	1.08169076787891e-27
26386.5	1.08082220176012e-27
26388	1.07995341715734e-27
26389.5	1.07908441405133e-27
26391	1.07821519242286e-27
26392.5	1.07734575225272e-27
26394	1.07647609352167e-27
26395.5	1.07560621621049e-27
26397	1.07473612029996e-27
26398.5	1.07386580577084e-27
26400	1.07299527260391e-27
26401.5	1.07212452077995e-27
26403	1.07125355027973e-27
26404.5	1.07038236108402e-27
26406	1.0695109531736e-27
26407.5	1.06863932652924e-27
26409	1.06776748113171e-27
26410.5	1.06689541696179e-27
26412	1.06602313400026e-27
26413.5	1.06515063222789e-27
26415	1.06427791162544e-27
26416.5	1.0634049721737e-27
26418	1.06253181385344e-27
26419.5	1.06165843664544e-27
26421	1.06078484053046e-27
26422.5	1.05991102548928e-27
26424	1.05903699150268e-27
26425.5	1.05816273855143e-27
26427	1.0572882666163e-27
26428.5	1.05641357567806e-27
26430	1.05553866571751e-27
26431.5	1.05605865401894e-27
26433	1.05657873996283e-27
26434.5	1.05709892355689e-27
26436	1.05761920480886e-27
26437.5	1.05813958372648e-27
26439	1.05866006031748e-27
26440.5	1.05918063458959e-27
26442	1.05970130655054e-27
26443.5	1.06022207620806e-27
26445	1.0607429435699e-27
26446.5	1.06126390864378e-27
26448	1.06178497143743e-27
26449.5	1.06230613195859e-27
26451	1.06282739021499e-27
26452.5	1.06334874621437e-27
26454	1.06387019996445e-27
26455.5	1.06439175147296e-27
26457	1.06491340074765e-27
26458.5	1.06543514779625e-27
26460	1.06595699262648e-27
26461.5	1.06647893524608e-27
26463	1.06700097566279e-27
26464.5	1.06752311388433e-27
26466	1.06804534991844e-27
26467.5	1.06856768377285e-27
26469	1.06909011545529e-27
26470.5	1.0696126449735e-27
26472	1.07013527233522e-27
26473.5	1.07065799754816e-27
26475	1.07118082062007e-27
26476.5	1.07170374155868e-27
26478	1.07222676037172e-27
26479.5	1.07274987706693e-27
26481	1.07327309165203e-27
26482.5	1.07379640413476e-27
26484	1.07431981452285e-27
26485.5	1.07484332282404e-27
26487	1.07536692904605e-27
26488.5	1.07589063319663e-27
26490	1.0764144352835e-27
26491.5	1.07592248546554e-27
26493	1.07543040351527e-27
26494.5	1.07493818942091e-27
26496	1.07444584317064e-27
26497.5	1.07395336475266e-27
26499	1.07346075415514e-27
26500.5	1.0729680113663e-27
26502	1.07247513637431e-27
26503.5	1.07198212916737e-27
26505	1.07148898973368e-27
26506.5	1.07099571806142e-27
26508	1.07050231413878e-27
26509.5	1.07000877795395e-27
26511	1.06951510949514e-27
26512.5	1.06902130875053e-27
26514	1.06852737570831e-27
26515.5	1.06803331035666e-27
26517	1.0675391126838e-27
26518.5	1.0670447826779e-27
26520	1.06655032032716e-27
26521.5	1.06605572561977e-27
26523	1.06556099854392e-27
26524.5	1.06506613908781e-27
26526	1.06457114723962e-27
26527.5	1.06407602298755e-27
26529	1.06358076631978e-27
26530.5	1.06308537722451e-27
26532	1.06258985568994e-27
